drug_id,model1,model2,t_stat,p_value
238.0,con,ens,2.1058220252607853,0.0389147977797148
238.0,con,esn,0.2500003286197695,0.8033408282531704
238.0,con,ar,1.4436162756287516,0.15343837682764963
238.0,con,arc,2.083037053653233,0.04101066896182696
238.0,ens,esn,-1.777416691360904,0.07997135104931358
238.0,ens,ar,-0.9548929752216772,0.3430141882374942
238.0,ens,arc,0.7150632080735663,0.4770179185241913
238.0,esn,ar,1.2648486629516797,0.2102432236237022
238.0,esn,arc,1.9463554052755838,0.05574520629373403
238.0,ar,arc,1.6011810369694384,0.11397270484556903
240.0,con,ens,1.346486246030737,0.1826168883716321
240.0,con,esn,-2.019027718021932,0.047429201063175906
240.0,con,ar,1.7529694324685507,0.08411421205470088
240.0,con,arc,1.483993470391663,0.14243134582671343
240.0,ens,esn,-3.7822679606611582,0.0003303947097497591
240.0,ens,ar,0.5741882935301235,0.567734963993147
240.0,ens,arc,0.30738138171197005,0.7594925352020011
240.0,esn,ar,4.407923109377277,3.8020043515184984e-05
240.0,esn,arc,3.9302136784744053,0.00020125784312075227
240.0,ar,arc,-0.4108718780574868,0.6824584013676366
241.0,con,ens,-1.0816808277160577,0.28310672504590695
241.0,con,esn,-0.2607503129204275,0.7950506258202417
241.0,con,ar,0.4213804536019439,0.6747684256850969
241.0,con,arc,-1.8948099825557776,0.062248201683800464
241.0,ens,esn,0.2912357257563442,0.7717322814116355
241.0,ens,ar,1.8051178097800413,0.07535675108427205
241.0,ens,arc,-1.398227130515011,0.16645939901851628
241.0,esn,ar,0.5240309428046905,0.6019123760767346
241.0,esn,arc,-0.8587782297467603,0.39339411907508737
241.0,ar,arc,-2.9886119752637517,0.00386324716700753
242.0,con,ens,-2.5045437327209803,0.014592803912144174
242.0,con,esn,-0.49833909018616895,0.6198072838946078
242.0,con,ar,-1.518573358386304,0.1333737742829386
242.0,con,arc,-1.6249604740224228,0.10866548630974728
242.0,ens,esn,1.209830605084089,0.23041378009711788
242.0,ens,ar,1.040876958473336,0.30151444566589247
242.0,ens,arc,1.2556463653002996,0.21341939690982117
242.0,esn,ar,-0.6003230165506281,0.5502296466158973
242.0,esn,arc,-0.6936865899709402,0.4901743421282998
242.0,ar,arc,0.0161888697011596,0.9871297687733682
243.0,con,ens,0.3764983714269713,0.7076852402132878
243.0,con,esn,2.5941853501275425,0.011539647884351722
243.0,con,ar,1.8920982536269093,0.06261426890080764
243.0,con,arc,0.29012383938631486,0.7725792177380094
243.0,ens,esn,2.971499165978258,0.004059247716577274
243.0,ens,ar,2.443580304061177,0.01706645541228268
243.0,ens,arc,-0.083073412216343,0.9340302706675849
243.0,esn,ar,-1.5000055561312287,0.1381099753131752
243.0,esn,arc,-2.7606841879207455,0.007358561687028612
243.0,ar,arc,-2.37513144226813,0.02028624278108421
244.0,con,ens,1.4778506792424875,0.1439980819969876
244.0,con,esn,-1.0850246105220496,0.28168722976821636
244.0,con,ar,0.34281468919994346,0.7327800710300227
244.0,con,arc,0.6916462005532295,0.4914802922241265
244.0,ens,esn,-2.6655104912964602,0.009565668529512695
244.0,ens,ar,-1.7303388729641445,0.0880402384621201
244.0,ens,arc,-1.2078940857938585,0.23121183696383255
244.0,esn,ar,1.6844641096377315,0.09661064199242476
244.0,esn,arc,1.8891119760158623,0.063079719849432
244.0,ar,arc,0.7560165791189571,0.4522126429065745
245.0,con,ens,0.46281798225429943,0.6449511825113587
245.0,con,esn,1.7366330384118427,0.0869147605407146
245.0,con,ar,0.7859861024410706,0.4345665495552906
245.0,con,arc,0.5582373858361591,0.578489262211342
245.0,ens,esn,1.9085787762608408,0.06047692867531823
245.0,ens,ar,0.7612325288370446,0.44911205716283165
245.0,ens,arc,0.4646978300291829,0.643610938418362
245.0,esn,ar,-1.622321049359252,0.10929538479163534
245.0,esn,arc,-1.762991087462342,0.08232980058064156
245.0,ar,arc,-0.46109023545466093,0.6461840262452658
246.0,con,ens,-1.756564203901679,0.08342886572110711
246.0,con,esn,-1.9406421678941077,0.05638832428837508
246.0,con,ar,-0.9472435753386221,0.34682035338873973
246.0,con,arc,-1.4662203989043707,0.14713099650996544
246.0,ens,esn,-0.33412048600591604,0.7393020455219818
246.0,ens,ar,1.311228823903345,0.19412730241817144
246.0,ens,arc,0.4904771745737016,0.6253524357240945
246.0,esn,ar,1.2391342959347902,0.2194942406748379
246.0,esn,arc,0.7968664025962144,0.4282621073967259
246.0,ar,arc,-1.063560708174645,0.29123576919708394
248.0,con,ens,-0.3211828431373811,0.7490288455964169
248.0,con,esn,-0.5907576650104829,0.5565854537422892
248.0,con,ar,-0.23089049572721365,0.8180733903953064
248.0,con,arc,-0.4463915271855589,0.6566923416643478
248.0,ens,esn,-0.23779431401668927,0.8127352862855288
248.0,ens,ar,0.08110720964894873,0.9355881474389778
248.0,ens,arc,-0.21871001155564518,0.8275123628264223
248.0,esn,ar,0.271105504026343,0.787107751236536
248.0,esn,arc,0.048442815538075695,0.9615012896522283
248.0,ar,arc,-0.2688529050241661,0.7888336984625877
249.0,con,ens,1.0719203160958795,0.28749074951583303
249.0,con,esn,-0.8854394703191815,0.3789950124855582
249.0,con,ar,0.6640153945928953,0.5088932727373594
249.0,con,arc,1.455584324643556,0.15004248462234554
249.0,ens,esn,-1.647906866536835,0.10391849170002923
249.0,ens,ar,-0.6599003674819538,0.5115145560659948
249.0,ens,arc,0.4667288020352744,0.6421642799511318
249.0,esn,ar,1.3146791000888176,0.19297083637008045
249.0,esn,arc,1.9484820487036654,0.055425162372100815
249.0,ar,arc,1.509082921845841,0.13584330505207465
250.0,con,ens,2.210780464184641,0.030320394798125913
250.0,con,esn,0.5251035973485199,0.601170448451698
250.0,con,ar,1.9968382559435653,0.04973227194969908
250.0,con,arc,1.636559328493258,0.10621114984206725
250.0,ens,esn,-1.7142797990792444,0.09090220074457732
250.0,ens,ar,-0.2860813487075902,0.7756607538867519
250.0,ens,arc,0.026572685221702554,0.9788761697841473
250.0,esn,ar,1.1290949624516047,0.26271236213946814
250.0,esn,arc,1.2159685263269153,0.22808164281761872
250.0,ar,arc,0.2555290187197274,0.7990638848250861
251.0,con,ens,-1.370121850749828,0.17509058907748473
251.0,con,esn,-1.6099814044177085,0.11196777836835843
251.0,con,ar,-0.5996898911646291,0.5506771943172073
251.0,con,arc,-1.5961472406284447,0.11502619527527876
251.0,ens,esn,0.3730117709631175,0.710283147571827
251.0,ens,ar,1.7964696267058688,0.07679695908010908
251.0,ens,arc,0.32954733959757615,0.7427403414760004
251.0,esn,ar,1.2847719262000827,0.20316838465761855
251.0,esn,arc,-0.25995869129008403,0.7956697766801081
251.0,ar,arc,-2.639623664083702,0.010253576304783463
252.0,con,ens,-0.5018071670296959,0.6173778934605254
252.0,con,esn,-0.5086173303954868,0.6126198117378466
252.0,con,ar,-0.16675514432604757,0.8680434754419745
252.0,con,arc,0.2831474430299205,0.7778994956687048
252.0,ens,esn,-0.1896755480448282,0.8501123182481096
252.0,ens,ar,0.4031559202901473,0.688062287296376
252.0,ens,arc,0.915540014710512,0.36305144617191787
252.0,esn,ar,0.49449634975508905,0.6225040858721609
252.0,esn,arc,0.94607315616961,0.3473656784181386
252.0,ar,arc,0.6831890486784105,0.4967424608231039
253.0,con,ens,-0.9641221791152146,0.3383036325811407
253.0,con,esn,-1.4338402867521378,0.15606985121378422
253.0,con,ar,-0.7270095494118288,0.46964452734097295
253.0,con,arc,-0.7438253102701198,0.4594716983330548
253.0,ens,esn,-0.9474276082053538,0.3466802083907188
253.0,ens,ar,1.0465816293921462,0.2988930393433993
253.0,ens,arc,1.4439808036532644,0.15320536399355478
253.0,esn,ar,1.4472644823799432,0.15228659905339167
253.0,esn,arc,1.7348305026566697,0.08717208470580975
253.0,ar,arc,-0.44584574730540844,0.6570846561524516
254.0,con,ens,0.7856862596429017,0.43478049422543474
254.0,con,esn,-1.0917810125315608,0.2787825852218267
254.0,con,ar,-0.8767462207197498,0.3837113935352594
254.0,con,arc,0.15102391283876263,0.8804039807351337
254.0,ens,esn,-2.5205256884233553,0.014069560906688795
254.0,ens,ar,-2.025915016374978,0.04669943646065228
254.0,ens,arc,-0.45641777312044557,0.6495440910357614
254.0,esn,ar,0.6228348917714114,0.5354762982488369
254.0,esn,arc,1.6344302192864661,0.10679010625447435
254.0,ar,arc,1.0333641623235361,0.3050947341249551
255.0,con,ens,1.8207269085201896,0.0732517659616615
255.0,con,esn,0.15064607555544685,0.8807214406223336
255.0,con,ar,1.3437534111415137,0.18370023083799708
255.0,con,arc,1.58298383461855,0.1182790770848021
255.0,ens,esn,-1.5185599004326868,0.13372257082774675
255.0,ens,ar,-1.0047960988796052,0.3187210122788521
255.0,ens,arc,0.1747497610163804,0.8618194485511346
255.0,esn,ar,0.8897040480931339,0.376905910937544
255.0,esn,arc,1.8445858735222318,0.06965505969763594
255.0,ar,arc,0.8165089259569848,0.4171915703660958
256.0,con,ens,1.7218427935851763,0.08964432585857555
256.0,con,esn,0.8295614066609427,0.40968954955225967
256.0,con,ar,0.6366917565350457,0.5264632284383608
256.0,con,arc,1.5472712250593017,0.12643958054678248
256.0,ens,esn,-0.9475875916830421,0.3466948365731152
256.0,ens,ar,-1.7818323478723732,0.07924144010596154
256.0,ens,arc,0.19321977778727173,0.847362819553911
256.0,esn,ar,-0.5528441063917449,0.5821830757517849
256.0,esn,arc,0.9674448295177817,0.3367500563230865
256.0,ar,arc,1.394297088410143,0.16776697069417426
257.0,con,ens,-0.04439279146952697,0.964723351258171
257.0,con,esn,-0.4186108560423972,0.6768394234492436
257.0,con,ar,-0.349489951851397,0.7278176321709657
257.0,con,arc,-0.9441663116740251,0.3484770846819414
257.0,ens,esn,-0.467848049460824,0.6414115435025709
257.0,ens,ar,-0.6034737026301219,0.5482312695495779
257.0,ens,arc,-1.7028744363343697,0.09322683583974307
257.0,esn,ar,0.24017970779918232,0.8109242941555225
257.0,esn,arc,-0.3180429295264306,0.7514415679475572
257.0,ar,arc,-1.5477211815711827,0.12640030047756362
258.0,con,ens,-1.8244309632730957,0.0723545935974361
258.0,con,esn,-1.635457190467086,0.10644241674017124
258.0,con,ar,-1.6548850227773355,0.1024250946359487
258.0,con,arc,-0.8994149286549991,0.37151534167215716
258.0,ens,esn,-0.21759350578480102,0.8283788694089582
258.0,ens,ar,-0.31817203903987673,0.7513017425071591
258.0,ens,arc,0.8352854738948503,0.4063989288510972
258.0,esn,ar,0.005955561623509625,0.9952651177706764
258.0,esn,arc,0.5574922373916908,0.5789696135287223
258.0,ar,arc,1.1037626317443328,0.27347605105890993
259.0,con,ens,-0.9968847525355111,0.3225171849043036
259.0,con,esn,-0.891090004205765,0.3761675438690577
259.0,con,ar,-0.9990910997723824,0.32145547099796373
259.0,con,arc,-1.8601853477022698,0.0673845892886871
259.0,ens,esn,-0.09669581342498317,0.9232654931989515
259.0,ens,ar,-0.17239150420103783,0.8636653976146974
259.0,ens,arc,-1.7953836094068412,0.07724117685325445
259.0,esn,ar,-0.014128048130662466,0.9887710988154241
259.0,esn,arc,-0.6789764521001811,0.49956333708244904
259.0,ar,arc,-1.4436288870787317,0.1536460027921808
260.0,con,ens,-0.08154663152322407,0.9352399592334399
260.0,con,esn,-3.0390551439580356,0.0033354243786195797
260.0,con,ar,0.023369449059578138,0.9814220648313985
260.0,con,arc,0.3617046945543151,0.7186622748587068
260.0,ens,esn,-2.49074158860653,0.015122710948671843
260.0,ens,ar,0.11262736668943317,0.9106483535409509
260.0,ens,arc,0.7984483744485631,0.42731098570404824
260.0,esn,ar,2.272856874491077,0.02610745514405081
260.0,esn,arc,2.5699779586928786,0.012301270851008187
260.0,ar,arc,0.5729363357186161,0.5685237020179872
261.0,con,ens,0.1358594124604699,0.8923223702576087
261.0,con,esn,-1.1911990647464987,0.2375988857035542
261.0,con,ar,0.7990921014254779,0.4269401335624362
261.0,con,arc,-0.10700043751956334,0.9150947087916629
261.0,ens,esn,-1.4504725273654222,0.15139313919523067
261.0,ens,ar,0.927468265569085,0.3568704037031183
261.0,ens,arc,-0.34180652972884507,0.7335205340268629
261.0,esn,ar,1.8533862152749465,0.06804148941976272
261.0,esn,arc,1.1151832740855538,0.268585872006768
261.0,ar,arc,-1.3684415086196218,0.17555008292697805
262.0,con,ens,-0.018093182563145724,0.9856159893964597
262.0,con,esn,-1.0915236648572162,0.2787852784444802
262.0,con,ar,-0.4886946291168357,0.6265854963711517
262.0,con,arc,0.35938915478328753,0.7203858755605677
262.0,ens,esn,-1.4316130132873468,0.15670453542763
262.0,ens,ar,-0.7053008228976587,0.4829634806727128
262.0,ens,arc,0.6385767486873749,0.525182173614819
262.0,esn,ar,0.7598368974663618,0.449903602249514
262.0,esn,arc,1.8585959849148765,0.06728884099068211
262.0,ar,arc,1.4244682794630867,0.15875399710179108
263.0,con,ens,-1.252671551903023,0.21449400556076043
263.0,con,esn,-2.394218291469291,0.019337951029162245
263.0,con,ar,-1.1147025974644933,0.2687904473382398
263.0,con,arc,-1.2313808462564173,0.2223014771497544
263.0,ens,esn,-1.5823860193405206,0.11806956043306947
263.0,ens,ar,0.07247148012047494,0.9424333777641962
263.0,ens,arc,-0.1029106055578109,0.9183281742231127
263.0,esn,ar,1.922923226713794,0.058558530704485454
263.0,esn,arc,1.9064893498770161,0.06069216164098294
263.0,ar,arc,-0.20083425162557628,0.8414105802032043
264.0,con,ens,-0.17017205971877633,0.8653657029645464
264.0,con,esn,0.40367011324381974,0.6876858324011277
264.0,con,ar,0.0320279941790318,0.9745408735025605
264.0,con,arc,0.03230443057440707,0.9743212107609364
264.0,ens,esn,0.5857441134662658,0.5599313088363558
264.0,ens,ar,0.25383453023375296,0.8003674965553578
264.0,ens,arc,0.2625580413010213,0.7936624302903973
264.0,esn,ar,-0.4530229786644404,0.6519333081654093
264.0,esn,arc,-0.5306528244222978,0.5973389440991372
264.0,ar,arc,0.0007723843151328597,0.9993859235185171
265.0,con,ens,0.5304245554994335,0.5975713140258221
265.0,con,esn,-0.003326257877896279,0.9973559191960867
265.0,con,ar,1.222952860337481,0.22563175695427654
265.0,con,arc,0.43539948614572976,0.664671929563363
265.0,ens,esn,-0.3768550719477214,0.7074722540190486
265.0,ens,ar,1.4824048043347282,0.14292112369584814
265.0,ens,arc,0.02748807745185192,0.9781521613067636
265.0,esn,ar,1.0699265011314967,0.2884917933405047
265.0,esn,arc,0.5466264426883495,0.5864513067908929
265.0,ar,arc,-1.2740195876831293,0.20705810701202226
266.0,con,ens,0.891476066997481,0.3757279392797438
266.0,con,esn,0.34859133726427544,0.7284424164672858
266.0,con,ar,0.7379134238763907,0.46303370134549227
266.0,con,arc,0.8175982028027526,0.4163609103308158
266.0,ens,esn,-0.5149781301245235,0.6081907015720838
266.0,ens,ar,0.06124701976846102,0.951337020247843
266.0,ens,arc,0.056179829247976605,0.955358599087459
266.0,esn,ar,0.6397764233741363,0.5244064054279035
266.0,esn,arc,0.6441202089013544,0.5216025273207179
266.0,ar,arc,-0.04336824559731964,0.9655314628006579
267.0,con,ens,-0.02492996358380021,0.9801817601518111
267.0,con,esn,-1.2049503587818733,0.2322803787272785
267.0,con,ar,0.37752319496341424,0.7069270742774361
267.0,con,arc,0.4197236841724075,0.6759727571501924
267.0,ens,esn,-1.2260810755384997,0.22427687100001542
267.0,ens,ar,0.44950892268975173,0.6544533681944762
267.0,ens,arc,0.4986794303849381,0.6195686870220177
267.0,esn,ar,1.5858399306764408,0.11728309439217924
267.0,esn,arc,1.4019599641660916,0.16534608865013808
267.0,ar,arc,0.12511257756666352,0.9007930432692631
268.0,con,ens,0.0022583952825738864,0.9982050876295929
268.0,con,esn,1.0259105538053572,0.30879575711743545
268.0,con,ar,2.638472401248264,0.010445273755504096
268.0,con,arc,1.710065114828574,0.09209815753285289
268.0,ens,esn,1.2195910709047335,0.22709545474094198
268.0,ens,ar,1.800677592843219,0.0764657473479042
268.0,ens,arc,1.9447827248449534,0.05619790799140864
268.0,esn,ar,0.5346411315646523,0.5947506353345537
268.0,esn,arc,-0.012673056505795413,0.9899280576247651
268.0,ar,arc,-0.8663769410730278,0.38951995035989895
269.0,con,ens,0.7867274111382772,0.4341747692555675
269.0,con,esn,1.8973964593619443,0.06202245076232219
269.0,con,ar,0.6472936648578065,0.5196211817185117
269.0,con,arc,0.9024885111001689,0.3699831915563152
269.0,ens,esn,1.1807938170239956,0.24179834980312215
269.0,ens,ar,-0.17686145385021965,0.8601429400176468
269.0,ens,arc,0.053415630640392606,0.957557369700403
269.0,esn,ar,-1.050276258470001,0.29730944503786977
269.0,esn,arc,-1.004929842075261,0.31849330440669565
269.0,ar,arc,0.4297242359447159,0.6687549167160716
270.0,con,ens,-0.1550456988228667,0.8772379507665953
270.0,con,esn,-1.0615018392188236,0.2921632432731351
270.0,con,ar,-0.23388450317373105,0.8157671930305678
270.0,con,arc,0.24449131819828154,0.8075759155735137
270.0,ens,esn,-1.2365242172364521,0.22045623783089277
270.0,ens,ar,-0.23323160653703157,0.8162720854418682
270.0,ens,arc,0.9323576505630357,0.3544027643840315
270.0,esn,ar,0.768916894311472,0.4445666674544444
270.0,esn,arc,1.371963832831263,0.17451898910031674
270.0,ar,arc,1.4576363290637095,0.1494773060184323
271.0,con,ens,-1.5372476385173721,0.1288060153760398
271.0,con,esn,-1.5170612089846616,0.13381970314302097
271.0,con,ar,-1.0638212171385208,0.2911185601066739
271.0,con,arc,-1.0875621556821562,0.2805728746430297
271.0,ens,esn,-0.35885159632006725,0.7208018432979387
271.0,ens,ar,0.6442411046398308,0.5215550369275727
271.0,ens,arc,1.0406702867337079,0.3016614138194987
271.0,esn,ar,0.8315764135824174,0.4085167024000259
271.0,esn,arc,0.717025687742499,0.47577850429616164
271.0,ar,arc,-0.0034669217417967065,0.9972438062616866
272.0,con,ens,0.7383689352166558,0.46279436069643565
272.0,con,esn,-0.870031044501742,0.38730012502297173
272.0,con,ar,0.5826339504547939,0.5620389750010295
272.0,con,arc,0.9718023740557433,0.3345433364480004
272.0,ens,esn,-1.6266492268165567,0.10837032983088708
272.0,ens,ar,-0.3122966084952228,0.7557569494777626
272.0,ens,arc,0.2647924793427227,0.7919587328511288
272.0,esn,ar,1.3521643428868475,0.1807381313923077
272.0,esn,arc,1.7040375660299663,0.09287388709373257
272.0,ar,arc,0.5953848305042055,0.5535340755076092
273.0,con,ens,2.043807187092785,0.04484860347463425
273.0,con,esn,0.8050130482867388,0.4236179847684287
273.0,con,ar,2.6201309095983643,0.01083177896308311
273.0,con,arc,1.984333327509829,0.051256137670935856
273.0,ens,esn,-0.44220376007412754,0.6597450439529982
273.0,ens,ar,2.087301339366606,0.0406111408412812
273.0,ens,arc,1.1711271518597086,0.24563517937225104
273.0,esn,ar,2.308436129798369,0.024022115782271317
273.0,esn,arc,1.394096095237035,0.16782739858413068
273.0,ar,arc,-1.0746053167718792,0.28634981087169664
274.0,con,ens,-0.3418203321364188,0.7335101913676159
274.0,con,esn,-1.7048919182514117,0.09264929439553796
274.0,con,ar,1.8132626464803974,0.07407823019059145
274.0,con,arc,0.5052571222406489,0.6149654329527745
274.0,ens,esn,-2.9507786532758926,0.00430889915162907
274.0,ens,ar,2.5858048174315105,0.011798343486348853
274.0,ens,arc,1.3046960374476648,0.1962695001248032
274.0,esn,ar,3.5724503401996794,0.0006450579815566713
274.0,esn,arc,2.361944346413698,0.020965406540472704
274.0,ar,arc,-0.8310938284380087,0.4087465526585453
275.0,con,ens,1.1564579274645148,0.25160078669726993
275.0,con,esn,2.0269467532770293,0.04664992855974355
275.0,con,ar,1.005443766443511,0.31830069341711636
275.0,con,arc,-0.8916531794590226,0.3757699376293936
275.0,ens,esn,3.3553749850148846,0.0013085450130861324
275.0,ens,ar,-0.6488495973363959,0.5186535346028862
275.0,ens,arc,-4.285822948681333,5.9621044772868874e-05
275.0,esn,ar,-2.8157678344777266,0.006385202896858447
275.0,esn,arc,-5.452755150931089,7.710307909865967e-07
275.0,ar,arc,-3.040243033068266,0.0033708720369071397
276.0,con,ens,0.062046569522599224,0.9507025700341221
276.0,con,esn,-1.975498283675369,0.05215526203548462
276.0,con,ar,0.21632069957003913,0.8293669391151386
276.0,con,arc,0.8417128455123735,0.4028151460744954
276.0,ens,esn,-2.088229704762907,0.04041656293441048
276.0,ens,ar,0.20241175843706774,0.840181983570967
276.0,ens,arc,1.194622499348836,0.23626667876952415
276.0,esn,ar,1.7236480286991986,0.08918583515020971
276.0,esn,arc,2.3105325427721093,0.023810424758420243
276.0,ar,arc,1.010848300376537,0.31557046373914055
277.0,con,ens,-0.5435710037763914,0.5884886907618769
277.0,con,esn,-0.7896119829170638,0.4324595204712379
277.0,con,ar,0.26207401934282587,0.7940451892291513
277.0,con,arc,-0.6717626667816411,0.5039778242830629
277.0,ens,esn,-0.655730234823321,0.5141782724580357
277.0,ens,ar,0.8900958617890352,0.37650742013267136
277.0,ens,arc,-0.7434129761700362,0.45975557809157097
277.0,esn,ar,1.214913204164113,0.22854032092609405
277.0,esn,arc,-0.07981584450131418,0.9366147637506119
277.0,ar,arc,-0.927064652762888,0.3571244429283198
278.0,con,ens,-0.7873092032436522,0.43383650927306594
278.0,con,esn,-0.7933681175113698,0.43032305889578226
278.0,con,ar,1.3388552294723863,0.185076568676687
278.0,con,arc,-1.3305210000425562,0.18779144554025368
278.0,ens,esn,-0.038714261374113254,0.9692316394472397
278.0,ens,ar,1.7268850012366406,0.08872870123401762
278.0,ens,arc,-2.0518843941118035,0.04403400134076982
278.0,esn,ar,1.8239731294182036,0.07255031962872112
278.0,esn,arc,-1.4922267707791723,0.1402648514690924
278.0,ar,arc,-2.0465721809121398,0.0445682978305676
279.0,con,ens,1.4460340458205934,0.1526948317940818
279.0,con,esn,-0.5079871264527707,0.6130825151291996
279.0,con,ar,0.8357658322113071,0.4061715017733285
279.0,con,arc,1.7995122850202996,0.07630983616538578
279.0,ens,esn,-1.6596282373142115,0.10152798473948536
279.0,ens,ar,-0.48761660995939876,0.6273671907108562
279.0,ens,arc,0.8670064913590386,0.38894357337511565
279.0,esn,ar,1.2179200571331683,0.22740279319252713
279.0,esn,arc,2.197581878950691,0.03133813402538461
279.0,ar,arc,1.5252532765113183,0.13176674931353305
280.0,con,ens,2.268698711342317,0.026418097028596686
280.0,con,esn,-0.008508561407358067,0.9932357849354917
280.0,con,ar,1.9658919627708369,0.053336280035725436
280.0,con,arc,2.5427924058511286,0.013243813216275333
280.0,ens,esn,-1.8926737277338466,0.06259654673261249
280.0,ens,ar,-0.20789886382431697,0.8359203544901765
280.0,ens,arc,0.9972994292255899,0.3221038502117628
280.0,esn,ar,1.8816529612406474,0.06410179142685603
280.0,esn,arc,2.178346758843374,0.0327998716126753
280.0,ar,arc,1.0641425184528668,0.2909740437596352
281.0,con,ens,-3.345067521671687,0.001341953174470302
281.0,con,esn,-1.9373947472776452,0.05685190535637376
281.0,con,ar,-2.1332059982006593,0.036519479209931524
281.0,con,arc,-2.1562071629292,0.03460778947415743
281.0,ens,esn,0.18211115324168448,0.8560373012978785
281.0,ens,ar,0.7866738128771945,0.43420593967659593
281.0,ens,arc,2.1427342843069237,0.03571667209100363
281.0,esn,ar,0.49968025448140735,0.618913274745861
281.0,esn,arc,0.8956910723440473,0.37357757106615186
281.0,ar,arc,0.7818503518514963,0.43701646231570723
282.0,con,ens,0.5277777578113092,0.59942354412487
282.0,con,esn,-0.41232876854477735,0.6814347289278915
282.0,con,ar,1.835189102416051,0.0709840510554559
282.0,con,arc,0.9327080841465862,0.3543703391754601
282.0,ens,esn,-0.8238960510570598,0.4129660553676048
282.0,ens,ar,2.4000458424106474,0.019222066071325063
282.0,ens,arc,1.0296262864646581,0.3069440449895977
282.0,esn,ar,2.356081022905441,0.021447794183054748
282.0,esn,arc,1.3339106553506863,0.18681799474356064
282.0,ar,arc,-2.6761091590011215,0.00938450557172429
283.0,con,ens,-1.909778804585233,0.060319500143353785
283.0,con,esn,-1.5581407707016488,0.12377506228480069
283.0,con,ar,-0.3509367440173655,0.7267050454651873
283.0,con,arc,-1.3316451074124371,0.18735932236243305
283.0,ens,esn,-0.6072587143015902,0.5456724923742067
283.0,ens,ar,1.3550029355465605,0.17983632188084137
283.0,ens,arc,0.7311878751435987,0.467140272369564
283.0,esn,ar,1.312306801397868,0.19376542813749706
283.0,esn,arc,0.8857626074214956,0.37882204936471187
283.0,ar,arc,-1.152174084672025,0.25322589787491057
284.0,con,ens,0.9648382855549872,0.3384986286999139
284.0,con,esn,-0.2576815495204293,0.7975344336685106
284.0,con,ar,1.0670869493919488,0.2902074564023227
284.0,con,arc,1.5274393302701483,0.13190668302607386
284.0,ens,esn,-0.9687555711825206,0.3365561462772807
284.0,ens,ar,0.2276902931757681,0.8206611383566826
284.0,ens,arc,1.2502899470610107,0.2160480005857996
284.0,esn,ar,0.9823037900503203,0.329894717901832
284.0,esn,arc,1.3043572696321613,0.19709324951364707
284.0,ar,arc,0.9669226600494596,0.3374641235736002
285.0,con,ens,-1.7100947458951643,0.0917418255269185
285.0,con,esn,-2.20104635715205,0.031081014273729186
285.0,con,ar,-1.8279496080727098,0.07188040684610884
285.0,con,arc,-1.6793735393296054,0.09760236383200836
285.0,ens,esn,-1.7650168337362813,0.08198587286827878
285.0,ens,ar,-0.3584777151219116,0.721080319354502
285.0,ens,arc,0.2329875893415791,0.8164608067405067
285.0,esn,ar,1.4891481522747632,0.14100509668528122
285.0,esn,arc,1.7887336413259352,0.0780471479056261
285.0,ar,arc,0.7200105455194921,0.47395047750248387
286.0,con,ens,-0.7516514866178531,0.45481691809108105
286.0,con,esn,-0.6638956204991868,0.5089694673964843
286.0,con,ar,-1.0292805122893978,0.30694247645222245
286.0,con,arc,-0.799249217254616,0.4268887114231099
286.0,ens,esn,-0.2699190496275197,0.788028169806401
286.0,ens,ar,-0.4526995245167685,0.6521853448028581
286.0,ens,arc,-0.1721405537269902,0.8638309306148682
286.0,esn,ar,0.016657628775004863,0.9867578229528557
286.0,esn,arc,0.20782047233355316,0.8359813250989268
286.0,ar,arc,0.481557431627865,0.6316441697563828
287.0,con,ens,1.3267916562786897,0.18895188535635254
287.0,con,esn,-0.5230177217522651,0.602637463117737
287.0,con,ar,1.5235260669963233,0.13219750496194457
287.0,con,arc,0.5663976503707073,0.5729612136416571
287.0,ens,esn,-1.7577339659131457,0.0832279248885171
287.0,ens,ar,0.8122565485482109,0.41943797693738816
287.0,ens,arc,-0.9654402376465614,0.33769598834509074
287.0,esn,ar,1.995606960942181,0.04992616285203887
287.0,esn,arc,1.243084156935539,0.21804430103432348
287.0,ar,arc,-1.7826292033400901,0.07904557866883914
288.0,con,ens,0.9597358207869491,0.3408571562186442
288.0,con,esn,-0.6368381846573555,0.5265376178687841
288.0,con,ar,0.896818508675924,0.37323006634778755
288.0,con,arc,0.3961331391750308,0.693345298308997
288.0,ens,esn,-1.564362867371439,0.12274204557818362
288.0,ens,ar,0.05759330992744168,0.9542548624878684
288.0,ens,arc,-0.8677282047415604,0.3888364539689071
288.0,esn,ar,1.490714559886023,0.14102661080705006
288.0,esn,arc,1.10659675910424,0.2726759091385478
288.0,ar,arc,-1.0044438679457492,0.3190071558881023
289.0,con,ens,0.8910680417298434,0.37628318813220674
289.0,con,esn,-1.0577497414041954,0.29420858111769044
289.0,con,ar,0.8355586997356672,0.40656096791797347
289.0,con,arc,0.4076428605387717,0.6849178497113579
289.0,ens,esn,-1.7611950506676606,0.08305777485325891
289.0,ens,ar,0.010333048542429417,0.9917882189437686
289.0,ens,arc,-0.5659505050859566,0.5734378531885895
289.0,esn,ar,1.6675492763905029,0.10036912037959798
289.0,esn,arc,1.3563904640597897,0.17981617038589806
289.0,ar,arc,-1.0549750987264268,0.2954658185345319
290.0,con,ens,-0.7300101599551801,0.4678552159398687
290.0,con,esn,-0.25118917245702793,0.8024144147879478
